SAMPLE	HAP	PAF	TARGET	TARGET_SIZE	QUERY_FA	TARGET_FA	TARGET_TIG	Comb-TAG
NA12883_2_haplotype2-0000078_chr13	NA12883_2_chr13	classify_alns/qry_contig_pafs/NA12883_2_haplotype2-0000078_chr13.iden99.aln1Mb.paf	NA12877_2_haplotype2-0000046_chr13	13894354	variants/NA12883_2_haplotype2-0000078_chr13/NA12883_2_haplotype2-0000078_chr13.fa	variants/NA12883_2_haplotype2-0000078_chr13/NA12877_2_haplotype2-0000046_chr13.fa	Non-Recomb
NA12879_1_haplotype1-0000018_chr22	NA12879_1_chr22	classify_alns/qry_contig_pafs/NA12879_1_haplotype1-0000018_chr22.iden99.aln1Mb.paf	NA12877_1_haplotype1-0000020_chr22	17727125	variants/NA12879_1_haplotype1-0000018_chr22/NA12879_1_haplotype1-0000018_chr22.fa	variants/NA12879_1_haplotype1-0000018_chr22/NA12877_1_haplotype1-0000020_chr22.fa	Non-Recomb
NA12881_2_haplotype2-0000061_chr13	NA12881_2_chr13	classify_alns/qry_contig_pafs/NA12881_2_haplotype2-0000061_chr13.iden99.aln1Mb.paf	NA12878_2_haplotype2-0000030_chr13	15383585	variants/NA12881_2_haplotype2-0000061_chr13/NA12881_2_haplotype2-0000061_chr13.fa	variants/NA12881_2_haplotype2-0000061_chr13/NA12878_2_haplotype2-0000030_chr13.fa	Non-Recomb
NA12885_1_haplotype1-0000013_chr14	NA12885_1_chr14	classify_alns/qry_contig_pafs/NA12885_1_haplotype1-0000013_chr14.iden99.aln1Mb.paf	NA12877_2_haplotype2-0000056_chr14	15041313	variants/NA12885_1_haplotype1-0000013_chr14/NA12885_1_haplotype1-0000013_chr14.fa	variants/NA12885_1_haplotype1-0000013_chr14/NA12877_2_haplotype2-0000056_chr14.fa	Non-Recomb
NA12879_2_haplotype2-0000083_chr14	NA12879_2_chr14	classify_alns/qry_contig_pafs/NA12879_2_haplotype2-0000083_chr14.iden99.aln1Mb.paf	NA12878_2_haplotype2-0000041_chr14	17445439	variants/NA12879_2_haplotype2-0000083_chr14/NA12879_2_haplotype2-0000083_chr14.fa	variants/NA12879_2_haplotype2-0000083_chr14/NA12878_2_haplotype2-0000041_chr14.fa	Non-Recomb
NA12887_1_haplotype1-0000019_chr14	NA12887_1_chr14	classify_alns/qry_contig_pafs/NA12887_1_haplotype1-0000019_chr14.iden99.aln1Mb.paf	NA12878_2_haplotype2-0000041_chr14	17445439	variants/NA12887_1_haplotype1-0000019_chr14/NA12887_1_haplotype1-0000019_chr14.fa	variants/NA12887_1_haplotype1-0000019_chr14/NA12878_2_haplotype2-0000041_chr14.fa	Non-Recomb
NA12884_1_haplotype1-0000009_chr22	NA12884_1_chr22	classify_alns/qry_contig_pafs/NA12884_1_haplotype1-0000009_chr22.iden99.aln1Mb.paf	NA12878_2_haplotype2-0000037_chr22	14249002	variants/NA12884_1_haplotype1-0000009_chr22/NA12884_1_haplotype1-0000009_chr22.fa	variants/NA12884_1_haplotype1-0000009_chr22/NA12878_2_haplotype2-0000037_chr22.fa	Non-Recomb
NA12884_2_haplotype2-0000075_chr21	NA12884_2_chr21	classify_alns/qry_contig_pafs/NA12884_2_haplotype2-0000075_chr21.iden99.aln1Mb.paf	NA12877_2_haplotype2-0000064_chr21	14517585	variants/NA12884_2_haplotype2-0000075_chr21/NA12884_2_haplotype2-0000075_chr21.fa	variants/NA12884_2_haplotype2-0000075_chr21/NA12877_2_haplotype2-0000064_chr21.fa	Non-Recomb
NA12883_2_haplotype2-0000087_chr15	NA12883_2_chr15	classify_alns/qry_contig_pafs/NA12883_2_haplotype2-0000087_chr15.iden99.aln1Mb.paf	NA12878_2_haplotype2-0000044_chr15	15390473	variants/NA12883_2_haplotype2-0000087_chr15/NA12883_2_haplotype2-0000087_chr15.fa	variants/NA12883_2_haplotype2-0000087_chr15/NA12878_2_haplotype2-0000044_chr15.fa	Non-Recomb
NA12882_1_haplotype1-0000028_chr13	NA12882_1_chr13	classify_alns/qry_contig_pafs/NA12882_1_haplotype1-0000028_chr13.iden99.aln1Mb.paf	NA12877_1_haplotype1-0000001_chr13	15321457	variants/NA12882_1_haplotype1-0000028_chr13/NA12882_1_haplotype1-0000028_chr13.fa	variants/NA12882_1_haplotype1-0000028_chr13/NA12877_1_haplotype1-0000001_chr13.fa	Non-Recomb
NA12886_1_haplotype1-0000009_chr14	NA12886_1_chr14	classify_alns/qry_contig_pafs/NA12886_1_haplotype1-0000009_chr14.iden99.aln1Mb.paf	NA12877_1_haplotype1-0000013_chr14	20327761	variants/NA12886_1_haplotype1-0000009_chr14/NA12886_1_haplotype1-0000009_chr14.fa	variants/NA12886_1_haplotype1-0000009_chr14/NA12877_1_haplotype1-0000013_chr14.fa	Non-Recomb
NA12882_1_haplotype1-0000016_chr14	NA12882_1_chr14	classify_alns/qry_contig_pafs/NA12882_1_haplotype1-0000016_chr14.iden99.aln1Mb.paf	NA12877_2_haplotype2-0000056_chr14	15041313	variants/NA12882_1_haplotype1-0000016_chr14/NA12882_1_haplotype1-0000016_chr14.fa	variants/NA12882_1_haplotype1-0000016_chr14/NA12877_2_haplotype2-0000056_chr14.fa	Non-Recomb
NA12882_1_haplotype1-0000019_chr15	NA12882_1_chr15	classify_alns/qry_contig_pafs/NA12882_1_haplotype1-0000019_chr15.iden99.aln1Mb.paf	NA12878_2_haplotype2-0000044_chr15	15390473	variants/NA12882_1_haplotype1-0000019_chr15/NA12882_1_haplotype1-0000019_chr15.fa	variants/NA12882_1_haplotype1-0000019_chr15/NA12878_2_haplotype2-0000044_chr15.fa	Non-Recomb
NA12881_2_haplotype2-0000077_chr22	NA12881_2_chr22	classify_alns/qry_contig_pafs/NA12881_2_haplotype2-0000077_chr22.iden99.aln1Mb.paf	NA12878_1_haplotype1-0000008_chr22	19871268	variants/NA12881_2_haplotype2-0000077_chr22/NA12881_2_haplotype2-0000077_chr22.fa	variants/NA12881_2_haplotype2-0000077_chr22/NA12878_1_haplotype1-0000008_chr22.fa	Non-Recomb
NA12887_2_haplotype2-0000076_chr13	NA12887_2_chr13	classify_alns/qry_contig_pafs/NA12887_2_haplotype2-0000076_chr13.iden99.aln1Mb.paf	NA12878_1_haplotype1-0000005_chr13	13756900	variants/NA12887_2_haplotype2-0000076_chr13/NA12887_2_haplotype2-0000076_chr13.fa	variants/NA12887_2_haplotype2-0000076_chr13/NA12878_1_haplotype1-0000005_chr13.fa	Non-Recomb
NA12886_1_haplotype1-0000017_chr13	NA12886_1_chr13	classify_alns/qry_contig_pafs/NA12886_1_haplotype1-0000017_chr13.iden99.aln1Mb.paf	NA12877_1_haplotype1-0000001_chr13	15321457	variants/NA12886_1_haplotype1-0000017_chr13/NA12886_1_haplotype1-0000017_chr13.fa	variants/NA12886_1_haplotype1-0000017_chr13/NA12877_1_haplotype1-0000001_chr13.fa	Non-Recomb
NA12887_2_haplotype2-0000070_chr15	NA12887_2_chr15	classify_alns/qry_contig_pafs/NA12887_2_haplotype2-0000070_chr15.iden99.aln1Mb.paf	NA12878_2_haplotype2-0000044_chr15;NA12878_1_haplotype1-0000007_chr15	15390473;20005708	variants/NA12887_2_haplotype2-0000070_chr15/NA12887_2_haplotype2-0000070_chr15.fa	variants/NA12887_2_haplotype2-0000070_chr15/NA12878_2_haplotype2-0000044_chr15_NA12878_1_haplotype1-0000007_chr15.fa	Recomb
NA12886_2_haplotype2-0000095_chr15	NA12886_2_chr15	classify_alns/qry_contig_pafs/NA12886_2_haplotype2-0000095_chr15.iden99.aln1Mb.paf	NA12877_1_haplotype1-0000014_chr15	16510562	variants/NA12886_2_haplotype2-0000095_chr15/NA12886_2_haplotype2-0000095_chr15.fa	variants/NA12886_2_haplotype2-0000095_chr15/NA12877_1_haplotype1-0000014_chr15.fa	Non-Recomb
NA12887_1_haplotype1-0000012_chr15	NA12887_1_chr15	classify_alns/qry_contig_pafs/NA12887_1_haplotype1-0000012_chr15.iden99.aln1Mb.paf	NA12877_1_haplotype1-0000014_chr15	16510562	variants/NA12887_1_haplotype1-0000012_chr15/NA12887_1_haplotype1-0000012_chr15.fa	variants/NA12887_1_haplotype1-0000012_chr15/NA12877_1_haplotype1-0000014_chr15.fa	Non-Recomb
NA12886_1_haplotype1-0000005_chr21	NA12886_1_chr21	classify_alns/qry_contig_pafs/NA12886_1_haplotype1-0000005_chr21.iden99.aln1Mb.paf	NA12878_1_haplotype1-0000009_chr21	15767408	variants/NA12886_1_haplotype1-0000005_chr21/NA12886_1_haplotype1-0000005_chr21.fa	variants/NA12886_1_haplotype1-0000005_chr21/NA12878_1_haplotype1-0000009_chr21.fa	Non-Recomb
NA12879_1_haplotype1-0000013_chr15	NA12879_1_chr15	classify_alns/qry_contig_pafs/NA12879_1_haplotype1-0000013_chr15.iden99.aln1Mb.paf	NA12877_1_haplotype1-0000014_chr15	16510562	variants/NA12879_1_haplotype1-0000013_chr15/NA12879_1_haplotype1-0000013_chr15.fa	variants/NA12879_1_haplotype1-0000013_chr15/NA12877_1_haplotype1-0000014_chr15.fa	Non-Recomb
NA12884_1_haplotype1-0000015_chr15	NA12884_1_chr15	classify_alns/qry_contig_pafs/NA12884_1_haplotype1-0000015_chr15.iden99.aln1Mb.paf	NA12877_2_haplotype2-0000057_chr15	18767629	variants/NA12884_1_haplotype1-0000015_chr15/NA12884_1_haplotype1-0000015_chr15.fa	variants/NA12884_1_haplotype1-0000015_chr15/NA12877_2_haplotype2-0000057_chr15.fa	Non-Recomb
NA12879_1_haplotype1-0000019_chr21	NA12879_1_chr21	classify_alns/qry_contig_pafs/NA12879_1_haplotype1-0000019_chr21.iden99.aln1Mb.paf	NA12877_2_haplotype2-0000064_chr21	14517585	variants/NA12879_1_haplotype1-0000019_chr21/NA12879_1_haplotype1-0000019_chr21.fa	variants/NA12879_1_haplotype1-0000019_chr21/NA12877_2_haplotype2-0000064_chr21.fa	Non-Recomb
NA12887_1_haplotype1-0000021_chr22	NA12887_1_chr22	classify_alns/qry_contig_pafs/NA12887_1_haplotype1-0000021_chr22.iden99.aln1Mb.paf	NA12877_1_haplotype1-0000020_chr22	17727125	variants/NA12887_1_haplotype1-0000021_chr22/NA12887_1_haplotype1-0000021_chr22.fa	variants/NA12887_1_haplotype1-0000021_chr22/NA12877_1_haplotype1-0000020_chr22.fa	Non-Recomb
NA12885_1_haplotype1-0000011_chr13	NA12885_1_chr13	classify_alns/qry_contig_pafs/NA12885_1_haplotype1-0000011_chr13.iden99.aln1Mb.paf	NA12878_1_haplotype1-0000005_chr13	13756900	variants/NA12885_1_haplotype1-0000011_chr13/NA12885_1_haplotype1-0000011_chr13.fa	variants/NA12885_1_haplotype1-0000011_chr13/NA12878_1_haplotype1-0000005_chr13.fa	Non-Recomb
NA12885_2_haplotype2-0000067_chr22	NA12885_2_chr22	classify_alns/qry_contig_pafs/NA12885_2_haplotype2-0000067_chr22.iden99.aln1Mb.paf	NA12878_1_haplotype1-0000008_chr22	19871268	variants/NA12885_2_haplotype2-0000067_chr22/NA12885_2_haplotype2-0000067_chr22.fa	variants/NA12885_2_haplotype2-0000067_chr22/NA12878_1_haplotype1-0000008_chr22.fa	Non-Recomb
NA12879_2_haplotype2-0000087_chr21	NA12879_2_chr21	classify_alns/qry_contig_pafs/NA12879_2_haplotype2-0000087_chr21.iden99.aln1Mb.paf	NA12878_1_haplotype1-0000009_chr21;NA12878_2_haplotype2-0000032_chr21	15767408;14275008	variants/NA12879_2_haplotype2-0000087_chr21/NA12879_2_haplotype2-0000087_chr21.fa	variants/NA12879_2_haplotype2-0000087_chr21/NA12878_1_haplotype1-0000009_chr21_NA12878_2_haplotype2-0000032_chr21.fa	Recomb
NA12886_2_haplotype2-0000078_chr21	NA12886_2_chr21	classify_alns/qry_contig_pafs/NA12886_2_haplotype2-0000078_chr21.iden99.aln1Mb.paf	NA12877_1_haplotype1-0000023_chr21	11096966	variants/NA12886_2_haplotype2-0000078_chr21/NA12886_2_haplotype2-0000078_chr21.fa	variants/NA12886_2_haplotype2-0000078_chr21/NA12877_1_haplotype1-0000023_chr21.fa	Non-Recomb
NA12883_1_haplotype1-0000025_chr14	NA12883_1_chr14	classify_alns/qry_contig_pafs/NA12883_1_haplotype1-0000025_chr14.iden99.aln1Mb.paf	NA12878_2_haplotype2-0000041_chr14	17445439	variants/NA12883_1_haplotype1-0000025_chr14/NA12883_1_haplotype1-0000025_chr14.fa	variants/NA12883_1_haplotype1-0000025_chr14/NA12878_2_haplotype2-0000041_chr14.fa	Non-Recomb
NA12882_2_haplotype2-0000116_chr15	NA12882_2_chr15	classify_alns/qry_contig_pafs/NA12882_2_haplotype2-0000116_chr15.iden99.aln1Mb.paf	NA12877_1_haplotype1-0000014_chr15	16510562	variants/NA12882_2_haplotype2-0000116_chr15/NA12882_2_haplotype2-0000116_chr15.fa	variants/NA12882_2_haplotype2-0000116_chr15/NA12877_1_haplotype1-0000014_chr15.fa	Non-Recomb
NA12881_1_haplotype1-0000011_chr14	NA12881_1_chr14	classify_alns/qry_contig_pafs/NA12881_1_haplotype1-0000011_chr14.iden99.aln1Mb.paf	NA12878_1_haplotype1-0000013_chr14;NA12878_2_haplotype2-0000041_chr14	16735458;17445439	variants/NA12881_1_haplotype1-0000011_chr14/NA12881_1_haplotype1-0000011_chr14.fa	variants/NA12881_1_haplotype1-0000011_chr14/NA12878_1_haplotype1-0000013_chr14_NA12878_2_haplotype2-0000041_chr14.fa	Recomb
NA12887_2_haplotype2-0000080_chr22	NA12887_2_chr22	classify_alns/qry_contig_pafs/NA12887_2_haplotype2-0000080_chr22.iden99.aln1Mb.paf	NA12878_1_haplotype1-0000008_chr22	19871268	variants/NA12887_2_haplotype2-0000080_chr22/NA12887_2_haplotype2-0000080_chr22.fa	variants/NA12887_2_haplotype2-0000080_chr22/NA12878_1_haplotype1-0000008_chr22.fa	Non-Recomb
NA12884_2_haplotype2-0000058_chr14	NA12884_2_chr14	classify_alns/qry_contig_pafs/NA12884_2_haplotype2-0000058_chr14.iden99.aln1Mb.paf	NA12877_1_haplotype1-0000013_chr14	20327761	variants/NA12884_2_haplotype2-0000058_chr14/NA12884_2_haplotype2-0000058_chr14.fa	variants/NA12884_2_haplotype2-0000058_chr14/NA12877_1_haplotype1-0000013_chr14.fa	Non-Recomb
NA12885_2_haplotype2-0000078_chr21	NA12885_2_chr21	classify_alns/qry_contig_pafs/NA12885_2_haplotype2-0000078_chr21.iden99.aln1Mb.paf	NA12877_1_haplotype1-0000023_chr21	11096966	variants/NA12885_2_haplotype2-0000078_chr21/NA12885_2_haplotype2-0000078_chr21.fa	variants/NA12885_2_haplotype2-0000078_chr21/NA12877_1_haplotype1-0000023_chr21.fa	Non-Recomb
NA12886_2_haplotype2-0000085_chr14	NA12886_2_chr14	classify_alns/qry_contig_pafs/NA12886_2_haplotype2-0000085_chr14.iden99.aln1Mb.paf	NA12878_1_haplotype1-0000013_chr14	16735458	variants/NA12886_2_haplotype2-0000085_chr14/NA12886_2_haplotype2-0000085_chr14.fa	variants/NA12886_2_haplotype2-0000085_chr14/NA12878_1_haplotype1-0000013_chr14.fa	Non-Recomb
NA12881_1_haplotype1-0000002_chr15	NA12881_1_chr15	classify_alns/qry_contig_pafs/NA12881_1_haplotype1-0000002_chr15.iden99.aln1Mb.paf	NA12877_2_haplotype2-0000057_chr15	18767629	variants/NA12881_1_haplotype1-0000002_chr15/NA12881_1_haplotype1-0000002_chr15.fa	variants/NA12881_1_haplotype1-0000002_chr15/NA12877_2_haplotype2-0000057_chr15.fa	Non-Recomb
NA12881_1_haplotype1-0000007_chr21	NA12881_1_chr21	classify_alns/qry_contig_pafs/NA12881_1_haplotype1-0000007_chr21.iden99.aln1Mb.paf	NA12878_2_haplotype2-0000032_chr21	14275008	variants/NA12881_1_haplotype1-0000007_chr21/NA12881_1_haplotype1-0000007_chr21.fa	variants/NA12881_1_haplotype1-0000007_chr21/NA12878_2_haplotype2-0000032_chr21.fa	Non-Recomb
NA12885_1_haplotype1-0000025_chr21	NA12885_1_chr21	classify_alns/qry_contig_pafs/NA12885_1_haplotype1-0000025_chr21.iden99.aln1Mb.paf	NA12878_2_haplotype2-0000032_chr21	14275008	variants/NA12885_1_haplotype1-0000025_chr21/NA12885_1_haplotype1-0000025_chr21.fa	variants/NA12885_1_haplotype1-0000025_chr21/NA12878_2_haplotype2-0000032_chr21.fa	Non-Recomb
NA12885_1_haplotype1-0000016_chr15	NA12885_1_chr15	classify_alns/qry_contig_pafs/NA12885_1_haplotype1-0000016_chr15.iden99.aln1Mb.paf	NA12878_2_haplotype2-0000044_chr15	15390473	variants/NA12885_1_haplotype1-0000016_chr15/NA12885_1_haplotype1-0000016_chr15.fa	variants/NA12885_1_haplotype1-0000016_chr15/NA12878_2_haplotype2-0000044_chr15.fa	Non-Recomb
NA12884_2_haplotype2-0000067_chr15	NA12884_2_chr15	classify_alns/qry_contig_pafs/NA12884_2_haplotype2-0000067_chr15.iden99.aln1Mb.paf	NA12878_2_haplotype2-0000044_chr15	15390473	variants/NA12884_2_haplotype2-0000067_chr15/NA12884_2_haplotype2-0000067_chr15.fa	variants/NA12884_2_haplotype2-0000067_chr15/NA12878_2_haplotype2-0000044_chr15.fa	Non-Recomb
NA12879_2_haplotype2-0000075_chr15	NA12879_2_chr15	classify_alns/qry_contig_pafs/NA12879_2_haplotype2-0000075_chr15.iden99.aln1Mb.paf	NA12878_1_haplotype1-0000007_chr15	20005708	variants/NA12879_2_haplotype2-0000075_chr15/NA12879_2_haplotype2-0000075_chr15.fa	variants/NA12879_2_haplotype2-0000075_chr15/NA12878_1_haplotype1-0000007_chr15.fa	Non-Recomb
NA12881_1_haplotype1-0000010_chr13	NA12881_1_chr13	classify_alns/qry_contig_pafs/NA12881_1_haplotype1-0000010_chr13.iden99.aln1Mb.paf	NA12877_1_haplotype1-0000001_chr13	15321457	variants/NA12881_1_haplotype1-0000010_chr13/NA12881_1_haplotype1-0000010_chr13.fa	variants/NA12881_1_haplotype1-0000010_chr13/NA12877_1_haplotype1-0000001_chr13.fa	Non-Recomb
NA12883_2_haplotype2-0000084_chr14	NA12883_2_chr14	classify_alns/qry_contig_pafs/NA12883_2_haplotype2-0000084_chr14.iden99.aln1Mb.paf	NA12877_1_haplotype1-0000013_chr14	20327761	variants/NA12883_2_haplotype2-0000084_chr14/NA12883_2_haplotype2-0000084_chr14.fa	variants/NA12883_2_haplotype2-0000084_chr14/NA12877_1_haplotype1-0000013_chr14.fa	Non-Recomb
NA12883_2_haplotype2-0000080_chr21	NA12883_2_chr21	classify_alns/qry_contig_pafs/NA12883_2_haplotype2-0000080_chr21.iden99.aln1Mb.paf	NA12877_2_haplotype2-0000064_chr21	14517585	variants/NA12883_2_haplotype2-0000080_chr21/NA12883_2_haplotype2-0000080_chr21.fa	variants/NA12883_2_haplotype2-0000080_chr21/NA12877_2_haplotype2-0000064_chr21.fa	Non-Recomb
NA12879_1_haplotype1-0000015_chr14	NA12879_1_chr14	classify_alns/qry_contig_pafs/NA12879_1_haplotype1-0000015_chr14.iden99.aln1Mb.paf	NA12877_1_haplotype1-0000013_chr14	20327761	variants/NA12879_1_haplotype1-0000015_chr14/NA12879_1_haplotype1-0000015_chr14.fa	variants/NA12879_1_haplotype1-0000015_chr14/NA12877_1_haplotype1-0000013_chr14.fa	Non-Recomb
NA12879_1_haplotype1-0000002_chr13	NA12879_1_chr13	classify_alns/qry_contig_pafs/NA12879_1_haplotype1-0000002_chr13.iden99.aln1Mb.paf	NA12878_2_haplotype2-0000030_chr13	15383585	variants/NA12879_1_haplotype1-0000002_chr13/NA12879_1_haplotype1-0000002_chr13.fa	variants/NA12879_1_haplotype1-0000002_chr13/NA12878_2_haplotype2-0000030_chr13.fa	Non-Recomb
NA12881_1_haplotype1-0000024_chr22	NA12881_1_chr22	classify_alns/qry_contig_pafs/NA12881_1_haplotype1-0000024_chr22.iden99.aln1Mb.paf	NA12877_2_haplotype2-0000070_chr22	17023066	variants/NA12881_1_haplotype1-0000024_chr22/NA12881_1_haplotype1-0000024_chr22.fa	variants/NA12881_1_haplotype1-0000024_chr22/NA12877_2_haplotype2-0000070_chr22.fa	Non-Recomb
NA12883_1_haplotype1-0000024_chr22	NA12883_1_chr22	classify_alns/qry_contig_pafs/NA12883_1_haplotype1-0000024_chr22.iden99.aln1Mb.paf	NA12877_1_haplotype1-0000020_chr22	17727125	variants/NA12883_1_haplotype1-0000024_chr22/NA12883_1_haplotype1-0000024_chr22.fa	variants/NA12883_1_haplotype1-0000024_chr22/NA12877_1_haplotype1-0000020_chr22.fa	Non-Recomb
NA12885_2_haplotype2-0000072_chr15	NA12885_2_chr15	classify_alns/qry_contig_pafs/NA12885_2_haplotype2-0000072_chr15.iden99.aln1Mb.paf	NA12877_1_haplotype1-0000014_chr15	16510562	variants/NA12885_2_haplotype2-0000072_chr15/NA12885_2_haplotype2-0000072_chr15.fa	variants/NA12885_2_haplotype2-0000072_chr15/NA12877_1_haplotype1-0000014_chr15.fa	Non-Recomb
NA12881_2_haplotype2-0000062_chr14	NA12881_2_chr14	classify_alns/qry_contig_pafs/NA12881_2_haplotype2-0000062_chr14.iden99.aln1Mb.paf	NA12877_1_haplotype1-0000013_chr14	20327761	variants/NA12881_2_haplotype2-0000062_chr14/NA12881_2_haplotype2-0000062_chr14.fa	variants/NA12881_2_haplotype2-0000062_chr14/NA12877_1_haplotype1-0000013_chr14.fa	Non-Recomb
NA12884_1_haplotype1-0000003_chr14	NA12884_1_chr14	classify_alns/qry_contig_pafs/NA12884_1_haplotype1-0000003_chr14.iden99.aln1Mb.paf	NA12878_1_haplotype1-0000013_chr14;NA12878_2_haplotype2-0000041_chr14	16735458;17445439	variants/NA12884_1_haplotype1-0000003_chr14/NA12884_1_haplotype1-0000003_chr14.fa	variants/NA12884_1_haplotype1-0000003_chr14/NA12878_1_haplotype1-0000013_chr14_NA12878_2_haplotype2-0000041_chr14.fa	Recomb
NA12882_1_haplotype1-0000010_chr21	NA12882_1_chr21	classify_alns/qry_contig_pafs/NA12882_1_haplotype1-0000010_chr21.iden99.aln1Mb.paf	NA12877_1_haplotype1-0000023_chr21	11096966	variants/NA12882_1_haplotype1-0000010_chr21/NA12882_1_haplotype1-0000010_chr21.fa	variants/NA12882_1_haplotype1-0000010_chr21/NA12877_1_haplotype1-0000023_chr21.fa	Non-Recomb
